itime,date,time,id,srcip,dstip,dstport,service,proto,action,policyid,policyname,hostname,tranip,transip,sessionid,subtype,level,duration,sentbyte,rcvdbyte,logid,app,appcat,crscore,craction,crlevel,srccountry,dstcountry,srcintf,dstintf,threats,threattyps,devid,dtime,devname,utmaction,appid,apprisk,applist,apps,dstmac,masterdstmac,dsthwvendor,dstosname,sentdelta,rcvddelta,srcmac,mastersrcmac,srchwvendor,srcfamily,devtype,osname,user,srcname,srcswversion,srcinetsvc,srccity,srcreputation,wanin,wanout,lanin,lanout,unauthuser,srcregion,tdthreattype,tdthreatname,tdwfcate
2024-07-01 10:51:53,2024-07-01,10:51:53,7386571999331485470,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208570831,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:51:53,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:51:53,2024-07-01,10:51:53,7386571999331485466,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208570892,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:51:53,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:51:53,2024-07-01,10:51:52,7386571999331485376,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208570761,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:51:52,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:51:53,2024-07-01,10:51:52,7386571999331485371,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208570656,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:51:52,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:51:53,2024-07-01,10:51:52,7386571999331485365,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208570641,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:51:52,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:51:53,2024-07-01,10:51:52,7386571999331485252,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208570736,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:51:52,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:51:53,2024-07-01,10:51:52,7386571999331485251,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208570947,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:51:52,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:51:53,2024-07-01,10:51:52,7386571999331485189,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208571039,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:51:52,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:51:53,2024-07-01,10:51:52,7386571999331485078,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208570920,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:51:52,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:51:53,2024-07-01,10:51:52,7386571999331484998,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208570688,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:51:52,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:51:53,2024-07-01,10:51:52,7386571999331484995,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208570718,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:51:52,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:51:53,2024-07-01,10:51:52,7386571999331484994,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208570567,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:51:52,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:51:53,2024-07-01,10:51:52,7386571999331484915,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208570369,forward,notice,185,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:51:52,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:51:53,2024-07-01,10:51:52,7386571999331484909,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208570971,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:51:52,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:51:43,2024-07-01,10:51:42,7386571956381811298,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208564280,forward,notice,184,79,137,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:51:42,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:51:39,2024-07-01,10:51:39,7386571939201943545,192.168.1.100,157.240.22.54,80,HTTP,6,accept,190,,,,212.26.44.35,484816705,forward,notice,301,1466,1824,0000000020,HTTP,unscanned,,,,Reserved,United%20States,port28,port27,,,FG181FTK22900868,2024-07-01 10:51:39,FGT-ITUHA_FG181F,,,,,,,,,,1354,201,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:51:37,2024-07-01,10:51:38,7386571930612010880,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208562957,forward,notice,181,79,316,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:51:38,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:51:37,2024-07-01,10:51:37,7386571930612010398,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208562965,forward,notice,181,69,184,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:51:37,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:51:37,2024-07-01,10:51:37,7386571930612010166,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208562969,forward,notice,181,79,133,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:51:37,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:51:37,2024-07-01,10:51:38,7386571930612009947,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208562940,forward,notice,181,76,137,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:51:38,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:51:35,2024-07-01,10:51:34,7386571922022072538,192.168.1.100,216.239.36.223,443,HTTPS,6,close,190,,,,212.26.44.35,484898701,forward,notice,244,76745,11881,0000000013,HTTPS,unscanned,,,,Reserved,United%20States,port28,port27,,,FG181FTK22900868,2024-07-01 10:51:34,FGT-ITUHA_FG181F,,,,,,,,,,63480,229,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:51:32,2024-07-01,10:51:32,7386571909137174087,192.168.1.100,216.239.36.223,443,HTTPS,6,accept,190,,,,212.26.44.35,484898701,forward,notice,242,13265,11652,0000000020,HTTPS,unscanned,,,,Reserved,United%20States,port28,port27,,,FG181FTK22900868,2024-07-01 10:51:32,FGT-ITUHA_FG181F,,,,,,,,,,13265,11652,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:51:21,2024-07-01,10:51:21,7386571861892532449,192.168.1.100,157.240.195.24,443,HTTPS,6,accept,190,,,,212.26.44.35,484815256,forward,notice,284,4652,13893,0000000020,HTTPS,unscanned,,,,Reserved,France,port28,port27,,,FG181FTK22900868,2024-07-01 10:51:21,FGT-ITUHA_FG181F,,,,,,,,,,4652,13893,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:53,2024-07-01,10:50:51,7386571741633447836,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208526244,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:53,2024-07-01,10:50:51,7386571741633446670,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208526000,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:53,2024-07-01,10:50:51,7386571741633446280,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208526093,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:53,2024-07-01,10:50:51,7386571741633446184,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208526110,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:53,2024-07-01,10:50:51,7386571741633446167,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208525808,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:52,2024-07-01,10:50:51,7386571737338480610,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208526013,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:52,2024-07-01,10:50:51,7386571737338479628,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208525856,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:52,2024-07-01,10:50:51,7386571737338479608,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208526428,forward,notice,183,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:52,2024-07-01,10:50:51,7386571737338479183,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208525903,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:52,2024-07-01,10:50:51,7386571737338479175,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208525828,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:52,2024-07-01,10:50:51,7386571737338479122,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208525767,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:52,2024-07-01,10:50:51,7386571737338479111,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208526340,forward,notice,183,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:52,2024-07-01,10:50:51,7386571737338478827,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208525982,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:52,2024-07-01,10:50:51,7386571737338478793,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208525937,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:52,2024-07-01,10:50:51,7386571737338478789,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208526118,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:51,2024-07-01,10:50:51,7386571733043515706,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208526165,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:51,2024-07-01,10:50:51,7386571733043515684,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208526481,forward,notice,183,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:51,2024-07-01,10:50:51,7386571733043515593,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208526146,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:51,2024-07-01,10:50:51,7386571733043515581,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208526402,forward,notice,183,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:51,2024-07-01,10:50:51,7386571733043515563,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208526462,forward,notice,183,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:51,2024-07-01,10:50:51,7386571733043515496,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208525950,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:51,2024-07-01,10:50:51,7386571733043515448,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208526508,forward,notice,183,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:51,2024-07-01,10:50:51,7386571733043515447,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208526523,forward,notice,183,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:51,2024-07-01,10:50:51,7386571733043515410,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208525846,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:51,2024-07-01,10:50:51,7386571733043515403,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208526358,forward,notice,183,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:51,2024-07-01,10:50:51,7386571733043515146,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208526319,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:51,2024-07-01,10:50:51,7386571733043515132,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208526214,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:51,2024-07-01,10:50:51,7386571733043515130,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208526380,forward,notice,183,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:51,2024-07-01,10:50:51,7386571733043515118,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208526545,forward,notice,183,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:51,2024-07-01,10:50:51,7386571733043515069,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208526577,forward,notice,183,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:51,2024-07-01,10:50:51,7386571733043515048,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208525749,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:51,2024-07-01,10:50:51,7386571733043514983,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208526231,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:51,2024-07-01,10:50:51,7386571733043514970,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208525775,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:51,2024-07-01,10:50:51,7386571733043514968,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208526257,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:51,2024-07-01,10:50:51,7386571733043514783,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208526331,forward,notice,183,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:51,2024-07-01,10:50:51,7386571733043514631,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208525968,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:51,2024-07-01,10:50:51,7386571733043514602,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208526495,forward,notice,183,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:51,2024-07-01,10:50:51,7386571733043514592,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208526570,forward,notice,183,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:51,2024-07-01,10:50:51,7386571733043514578,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208526269,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:51,2024-07-01,10:50:51,7386571733043514524,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208525912,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:51,2024-07-01,10:50:51,7386571733043514521,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208526077,forward,notice,184,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 10:50:51,2024-07-01,10:50:51,7386571733043514447,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208526439,forward,notice,183,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 10:50:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
